Date,DJI,AXP,MMM,ATT,BA,CAT,CISCO,DD,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,MRK,MCD,MSFT,NKE
18/03/2004,10295.8,51.56,79.88,24.7,39.72,38.6,23.17,41.37,42.46,30.72,103.7,36.99,92.85,27.2,50.98,42.02,44.57,28.02,24.89,19.2
19/03/2004,10186.6,51.08,79.76,24.62,39.43,38.15,22.5,41.55,41.5,30.14,102.66,36.68,91.62,26.49,50.05,41.33,43.77,28.1,24.63,19.22
22/03/2004,10064.8,50.21,79.71,24.1,38.68,37.75,22.35,40.8,40.94,29.41,101.3,36.06,91.02,26.23,49.5,40.8,43.58,28.35,24.5,19.14
23/03/2004,10063.6,50.21,79.6,23.98,39.11,37.92,22.36,40.7,40.76,29.2,101.39,36.21,91.32,26.16,49.65,40.98,43.95,27.76,24.15,19.08
24/03/2004,10048.2,50.03,79.43,23.71,39.03,38.16,22.67,41.15,40.1,29.18,99.24,35.99,91.77,26.53,49.65,40.74,43.01,27.7,24.41,19.15
25/03/2004,10218.8,49.95,81.02,24.07,39.72,38.58,23.58,41.96,40.25,29.7,101.85,37.15,92.39,27.79,50.2,41.5,43.69,28.45,25.19,19.12
26/03/2004,10213,50.03,79.98,23.92,39.35,38.72,23.4,41.74,40.74,30.1,103.75,36.93,92.77,27.38,50.13,41.25,44,27.87,25.03,19.06
29/03/2004,10329.6,50.86,80.8,24.23,39.93,39.74,23.85,42.36,41.09,30.48,104.22,37.3,92.68,27.69,50.57,42.06,44.57,28.47,25.31,19.15
30/03/2004,10381.7,51.91,81.68,24.36,40.33,40,23.93,42.48,41.55,30.69,104.26,37.41,92.32,27.43,50.42,41.98,44.1,28.66,25.2,19.2
31/03/2004,10357.7,51.85,81.87,24.54,41.07,39.54,23.57,42.22,41.59,30.52,104.35,37.36,91.84,27.2,50.72,41.95,44.19,28.57,24.93,19.47
1/04/2004,10373.3,52.2,81.05,24.73,40.77,40,23.74,42.84,41.52,30.62,106,37.08,92.37,27.38,50.52,42.26,44.79,28.91,25.08,19.1
2/04/2004,10470.6,52.43,81.78,24.87,41.84,40.6,24.43,43.71,41.91,31.06,105.95,36.68,94.2,28.12,51.18,41.53,45.06,28.94,25.85,19.16
5/04/2004,10558.4,52.59,82.75,25.34,42.54,41.2,24.81,43.98,42.25,31.58,105.7,37.24,94.18,28.55,51.52,41.75,45.29,29.36,25.95,19.52
6/04/2004,10570.8,52.4,82.83,25.05,42.36,41.46,24.65,44.16,42.19,31.52,105.58,36.94,93.7,28.27,51.48,41.5,45.15,29.01,25.8,19.35
7/04/2004,10480.2,52.38,82.75,24.58,41.76,41.05,24.24,43.6,41.9,31.4,105.25,36.49,93.08,27.62,51.38,41.37,44.84,28.9,25.59,19.19
8/04/2004,10442,52.14,82.43,24.46,41.35,40.99,24.15,43.43,42.45,31.41,105.7,36.2,93.12,27.37,50.87,41.15,44.63,28.67,25.48,19.19
12/04/2004,10515.6,52.26,83.62,24.47,42.15,41.88,24.13,44.06,43.11,31.62,105.82,36.46,93.74,27.6,51.2,41.56,44.89,29.02,25.61,19.31
13/04/2004,10381.3,51.4,82.39,24.26,41.78,41.01,23.62,43.69,42.82,31,103.12,35.86,93.04,27.67,51.39,40.04,44.58,28.27,25.45,19.1
14/04/2004,10378,49.8,82.66,24.16,41.57,40.52,23.26,45,43.3,30.48,101.41,35.82,93.7,27.37,52.6,39.27,45.44,27,25.51,18.95
15/04/2004,10397.5,49.75,82.85,24.36,41.53,40.4,22.82,45.07,43.68,30.76,101.73,35.86,93.97,26.66,54.52,38.77,46.98,26.93,25.22,18.9
16/04/2004,10452,50.58,83.73,24.17,41.5,40.98,22.48,44.98,43.86,31.23,103.36,36.2,92.28,26.45,54.13,39.26,47.08,27.46,25.16,18.98
19/04/2004,10437.9,50.21,83.76,24.41,41.49,40.5,22.86,44.99,43.73,31.1,102.48,36,91.94,26.68,53.92,39.36,46.94,26.75,25.53,19.08
20/04/2004,10314.5,49.51,83.2,24.36,40.55,39.99,22.11,44.63,42.73,30.47,99.91,35.65,90.65,26.07,53.13,38.54,46.21,26.55,25.33,18.94
21/04/2004,10317.3,49.88,83.92,24.77,40.85,40.54,22.37,44.2,42.95,30.7,100,35.54,91.26,26.27,53.68,37.68,46.5,26.95,25.45,18.86
22/04/2004,10461.2,50.78,86.95,25.4,42.27,42,23.15,44.83,43.3,30.85,101.8,36.35,90.74,26.52,53.64,38.38,46.74,27.4,25.95,18.92
23/04/2004,10472.8,50.27,87.9,25.42,42.45,40.98,23.32,44.65,42.97,30.69,100.41,36.49,91.28,27.53,53.68,38.3,46.76,27.34,27.54,18.79
26/04/2004,10444.7,50.28,87.75,25.5,43.24,40.45,23.14,44.99,43.01,30.75,101.15,36.35,90.43,27.15,53.9,38.55,46.64,27.32,27.24,18.38
27/04/2004,10478.2,50.15,88.38,25.49,43.55,40.9,22.94,44.52,43.75,30.55,100.91,36.53,91.11,26.88,54.36,38.62,47.25,27.2,27.22,18.61
28/04/2004,10342.6,49.04,86.72,25.21,44.03,39.85,22.37,43.41,43.12,30.02,98.4,35.99,90.41,26.35,54.19,37.93,47.44,27.61,26.56,18.4
29/04/2004,10272.3,49.04,86.12,25.37,43.25,38.79,21.91,43.31,42.54,30.05,98.26,35.73,89.08,26.13,54.1,37.65,46.98,27.18,26.48,18.04
30/04/2004,10225.6,48.95,86.48,24.9,42.69,38.86,20.91,42.95,42.55,29.95,96.75,35.19,88.17,25.73,54.03,37.6,47,27.23,26.13,17.99
3/05/2004,10314,49.39,87.03,25.23,43.58,39.68,21.12,43.08,43.68,30.3,96.92,35.23,88.02,26.04,54.93,37.86,47.7,27.76,26.35,17.77
4/05/2004,10317.2,49.31,86.5,25.41,43.28,39.5,21.37,43.57,43.52,30.44,97.37,35.36,89,26.28,54.8,38.31,47.85,27.61,26.33,17.61
5/05/2004,10311,49.52,85.75,25.45,43.76,39.4,21.26,43.64,43.99,30.49,96.15,35.26,88.96,26.2,54.08,38.05,47.81,27.81,26.3,17.69
6/05/2004,10241.3,49.18,84.77,25.3,43.93,38.92,21.5,43.11,43.83,30.47,95.15,34.36,88.36,25.98,54.84,37.6,48.11,27.27,26.12,17.09
7/05/2004,10117.3,48.49,84.43,24.74,43.4,38.56,21.69,42,43.25,30,93.04,33,88.19,26.47,55.3,36.48,47.71,26.71,25.78,16.64
10/05/2004,9990,48.25,83.54,24.51,42.59,36.44,21.62,41.63,42.05,30.03,92.1,33.44,86.88,26.55,55.45,35.41,46.71,26.64,25.93,16.6
11/05/2004,10019.5,48.14,84.15,24.49,43.18,36.55,22.25,41.87,42.6,30.25,93.11,33.49,87.13,27.77,55.14,35.19,46.4,26.45,25.94,16.88
12/05/2004,10045.2,48.21,85.35,24.5,43.58,37.43,21.96,41.62,43,30.4,92.92,33.53,86.81,27.57,55.24,35.77,46.85,26.07,25.94,17
13/05/2004,10010.7,48.47,84.51,24.68,43.62,37.33,21.76,42.11,42.73,30.35,93.45,33.72,87.19,27.44,54.93,35.75,46.1,26.09,26.1,17.04
14/05/2004,10012.9,48.86,83.81,24.5,43.44,37.84,21.24,41.69,43.27,30.16,94.01,33.8,86.41,27.04,54.52,35.66,46.45,26.17,25.86,16.92
17/05/2004,9906.9,48.77,83.22,24.3,42.73,36.77,20.93,41.19,43.05,29.97,92.68,33.47,85.53,26.84,54.7,35.31,46.64,25.87,25.54,16.51
18/05/2004,9968.5,48.99,83.12,24.59,43.02,36.88,21,41.94,42.69,30.43,93.31,34.62,86.06,27.15,54.63,35.57,46.85,25.79,25.83,16.62
19/05/2004,9937.7,48.84,82.31,24.41,43.38,36.9,21.36,41.93,42.6,30.25,92.68,34.02,87.05,27.11,54.28,35.74,46.44,25.75,25.62,16.64
20/05/2004,9937.6,49.33,82.2,24.31,42.92,36.13,21.52,41.84,42.73,30.23,92.4,34.1,87.42,27.41,54.58,35.91,46.5,25.31,25.73,16.61
21/05/2004,9966.7,49.63,82.92,24.33,43.4,36.52,21.64,41.99,42.6,30.65,91.74,34.47,87.13,27.55,54.94,36.08,46.59,25.45,25.89,16.87
24/05/2004,9958.4,49.93,82.55,24.19,44.56,37,21.65,42.38,42.8,30.78,91.73,34.65,87.1,27.74,54.31,36.08,46.25,25.35,25.76,17.24
25/05/2004,10117.6,50.46,83.64,24.05,44.7,37.32,22.24,42.75,43.82,31.21,93.11,35.3,88.7,28.1,55.36,36.84,46.83,25.45,26.1,17.66
26/05/2004,10109.9,50.25,84,23.5,44.76,37.42,22.35,42.79,43.55,31.29,93.39,35.46,88.35,28.37,55.48,36.83,46.92,25.75,26.14,17.72
27/05/2004,10205.2,51.02,84.95,23.85,46.2,37.58,22.54,43.22,43.37,31.26,93.29,35.84,88.59,28.45,55.79,36.95,47.43,26.27,26.19,17.74
28/05/2004,10188.5,50.7,84.56,23.7,45.8,37.68,22.37,43.2,43.25,31.12,93.91,35.92,88.59,28.55,55.71,36.84,47.3,26.4,26.23,17.79
1/06/2004,10202.7,50.6,84.83,23.74,45.88,37.98,22.24,43.18,43.7,31.04,93,35.76,88.12,28.33,55.77,36.85,48.36,26.47,26.11,17.76
2/06/2004,10263,50.92,85.61,23.87,46.75,38.21,22.41,43.24,43.78,31.1,91.77,35.67,87.98,28.01,56.2,37.3,47.83,26.43,26.13,17.66
3/06/2004,10195.9,44.41,84.77,23.72,46.1,37.58,22.35,42.52,43.55,31,90.55,35.48,87.35,27.41,56.59,36.96,47.98,26.52,25.89,17.55
4/06/2004,10242.8,50.98,84.86,23.93,46.9,37.75,22.78,42.82,43.37,31.23,91.52,35.33,87.56,28.14,56.38,37.28,48.2,26.86,25.95,17.32
7/06/2004,10391.1,51.45,85.18,24.28,48.13,38.85,23.89,43.61,44,31.68,93.58,35.84,88.64,28.75,56.72,38.14,48.05,26.61,26.43,17.58
8/06/2004,10432.5,51.67,86.13,24.34,48.09,38.56,23.74,43.85,43.89,31.47,94,35.93,90.04,28.99,56.97,38.06,48.37,26.84,26.6,17.62
9/06/2004,10368.4,51.23,85.41,24.62,48.66,37.7,23.56,43.79,43.45,31.18,93,35.44,90.09,28.4,56.76,37.68,47.85,26.58,26.47,17.62
10/06/2004,10410.1,44.8,86.22,24.81,48.75,37.8,23.82,43.76,43.98,31.49,93.01,35.75,90.46,28.64,57.07,37.8,47.78,27.05,26.77,17.81
14/06/2004,10334.7,51.05,85.15,24.55,48.83,37.38,23.32,43.51,43.85,31.57,91.53,35.51,90.07,27.99,57.01,37.16,46.9,27,26.9,17.81
15/06/2004,10380.4,51.22,85.55,24.47,49.25,37.7,23.64,43.57,44.08,31.81,90.21,35.77,90.54,28.43,56.21,37.25,47.95,26.68,27.4,17.92
16/06/2004,10379.6,51.51,85.25,24.44,49.9,37,23.88,43.83,44.73,32.11,89.98,36,90.38,28.12,55.88,37.32,48.08,26.71,27.32,17.98
17/06/2004,10377.5,45.03,85.93,24.54,49.47,37.36,23.36,43.76,44.77,32.36,89.34,35.67,90.44,27.63,55.55,37.32,48.32,26.72,27.77,17.95
18/06/2004,10416.4,51.96,87.09,24.6,49.8,37.21,23.42,44.09,44.98,32.58,89.18,35.37,90.06,27.64,55.25,37.23,48.36,26.92,28.35,17.9
21/06/2004,10371.5,51.5,87.28,24.4,49.5,37.49,22.87,44.35,44.73,32.6,88.79,35.72,89.49,27.52,55.28,37,47.95,26.86,28.35,17.8
22/06/2004,10395.1,51.5,89.5,24.07,49.67,38.32,23.22,44,44.9,32.85,90.6,35.04,90.02,28.04,55.37,36.96,47.59,26.9,28.29,17.92
23/06/2004,10479.6,51.39,89.55,24.25,50.67,38.94,23.97,44.4,45.46,33.42,91.72,35.44,90.79,28.52,55.64,37.62,47.81,27.11,28.3,18.07
24/06/2004,10443.8,44.59,88.58,23.79,50.35,39.55,23.68,43.97,45.27,33.27,93.19,35.4,89.99,27.95,55.69,37.77,47.91,27.08,28.39,18.1
25/06/2004,10371.8,51.35,88.66,23.8,51.3,39.08,23.43,43.76,44.25,32.18,94.55,35.25,89.55,27.78,54.5,37.99,47,26.99,28.57,18.83
28/06/2004,10357.1,50.94,88.69,24.15,50.21,38.74,23.3,43.73,44.38,32.31,93.26,35.46,88.71,27.38,54.97,37.95,47.14,26.58,28.28,18.98
29/06/2004,10413.4,51.27,89.8,24.26,50.51,39.41,23.71,44.15,44.57,32.33,94,35.17,88.29,27.6,55.74,38.29,47.35,26.41,28.5,18.84
30/06/2004,10435.5,51.38,90.01,24.25,51.09,39.72,23.7,44.42,44.41,32.4,94.16,35.2,88.15,27.6,55.7,38.77,47.5,26,28.56,18.94
1/07/2004,10334.2,44.91,88.17,24.14,49.9,39.09,23.11,43.88,44.59,32.01,93.65,34.99,87.5,27.02,55.47,38.17,47.05,26.31,28.63,18.82
2/07/2004,10282.8,51.24,87.5,24.11,49.52,38.36,22.95,43.62,44.72,31.67,93.61,34.69,87.04,26.33,55.35,38.08,46.86,26.12,28.57,18.83
6/07/2004,10219.3,50.83,87.55,24.13,49.31,38.36,22.37,42.91,45.1,31.83,92.2,34.67,85.7,26.11,54.95,37.25,46.6,26.13,28.02,18.74
7/07/2004,10240.3,51.01,88.43,23.85,49.39,38.75,22.42,43.09,45.37,32.02,90.57,35,85.35,26.34,54.53,36.86,46.31,26.42,28.1,18.79
8/07/2004,10171.6,43.99,87.74,23.46,49.97,38.26,22.17,42.77,45.32,31.7,90,34.29,83.65,26.22,54.76,36.75,45.92,26.5,27.64,18.46
9/07/2004,10213.2,50.01,87.65,23.59,50.04,38.54,22.36,43.09,45.45,32.17,90.05,34.37,83.89,26.57,54.99,36.83,45.86,26.51,27.86,18.62
12/07/2004,10238.2,49.71,87.9,23.67,50.2,39.12,22.29,43.24,45.44,32.6,90.66,34.66,84.95,26.24,54.89,36.9,45.67,26.82,27.89,18.53
13/07/2004,10247.6,49.49,87.38,23.41,50.26,39.64,22.14,42.95,45.21,32.84,90.36,34.86,85.25,26.14,55.38,37.14,45.55,26.68,27.6,18.48
14/07/2004,10208.8,49.25,88.19,23.54,49.32,39.39,22.1,42.76,45.46,33.13,89.89,34.51,84.13,23.38,55.92,36.45,45.68,27.79,28.13,18.19
15/07/2004,10163.2,42.79,88.62,23,49.14,39.7,22.13,42.62,45.32,33.37,88.33,34.33,84.02,23.15,55.35,36,44.71,27.91,27.87,18.3
16/07/2004,10139.8,48.73,87.84,23.1,49.13,38.9,21.53,42.5,45.83,33.09,87.25,33.92,84.28,22.73,56.8,35.87,44.8,27.81,27.48,18.38
19/07/2004,10094.1,48.45,83.05,23.16,48.67,39.1,21.36,42.72,45.9,33.23,87.5,33.27,85.3,22.91,56.4,36,44.45,27.93,27.95,18.12
20/07/2004,10149.1,49.12,85,23.27,48.76,39.04,21.88,42.75,45.9,33.21,89.7,33.99,86.36,23.24,56.31,36.4,44.83,28.16,28.32,18.15
21/07/2004,10046.1,48.35,83.58,23.2,47.72,38.48,21.17,42.15,45.17,32.6,87.42,33.53,85.3,22.56,55.75,36.82,44.59,27.66,28.86,17.92
22/07/2004,10050.3,42.29,83.7,23.58,47.3,36.8,21.39,42.07,45.39,32.88,87.76,33.8,86.06,23.27,56.24,36.78,45.36,27.57,29,17.86
23/07/2004,9962.2,48.11,82.62,24.22,47.06,36.61,20.93,42.28,45.32,32.52,87.55,33,84.85,22.67,55.74,36.53,45.16,27.08,28.03,17.57
26/07/2004,9961.9,48.9,81.63,24.75,47,36.3,20.54,41.9,45.33,32.31,87.03,32.88,85.09,22.97,55.43,36.47,45,26.98,28.66,17.49
27/07/2004,10085.1,49.44,83.05,25.34,48.22,36.08,20.71,42.31,45.41,32.8,88.79,33.43,85.88,23.27,55.65,36.91,45.04,27.49,28.44,17.69
28/07/2004,10117.1,49.89,81.99,25.4,49.01,36.72,20.5,42.25,45.81,33.29,88.71,33.5,85.85,23.46,55.68,37.07,45.02,27.31,28.58,17.7
29/07/2004,10129.2,43.72,82.12,25.4,49.68,36.96,20.8,42.63,46.03,33.21,89.69,33.72,86.77,24.24,55.47,37.14,45.4,27.24,28.48,18.22
30/07/2004,10139.7,50.25,82.36,25.34,50.75,36.74,20.92,42.87,46.3,33.25,88.19,33.72,87.07,24.38,55.27,37.33,45.35,27.5,28.49,18.18
2/08/2004,10179.2,50.28,83.55,25.49,50.91,36.55,21.24,42.99,46.25,33.26,88.44,34.03,86.69,24.9,55.52,37.41,45.47,27.46,28.52,18.41
3/08/2004,10120.2,49.91,82.93,25.56,50.76,35.84,20.74,42.69,46.89,32.87,87.68,33.52,85.71,24.17,55.43,37.07,44.87,27.25,28.07,18.18
4/08/2004,10126.5,50.21,83.18,25.59,51,35.85,21.12,43,46.24,32.88,87.65,33.59,85.97,23.97,55.58,37.21,44.9,27.16,28.06,18.28
5/08/2004,9963,43.36,81.57,25.28,50.01,34.81,20.61,42.52,45.83,32.22,85.8,32.98,85.19,23.67,55.22,36.28,44.43,26.88,27.53,17.76
6/08/2004,9815.3,49.34,79.87,24.85,48.33,35.12,19.93,41.55,45.12,31.52,84.55,32.9,83.48,22.77,54.6,36.09,43.6,26.34,27.14,17.33
9/08/2004,9814.7,49.3,79.45,24.86,48.76,35.04,20.05,41.34,45.56,31.85,84.55,32.91,83.55,22.57,54.49,36.07,44.07,26.16,27.18,17.49
10/08/2004,9944.7,50.09,79.61,25.25,49.61,35.63,20.46,41.77,45.29,32.09,85.31,33.37,84.99,22.54,54.99,36.99,44.65,26.74,27.72,17.72
11/08/2004,9938.3,50.13,79.23,25.29,49.68,36.03,18.29,41.13,45.13,32.2,84.65,33.09,83.69,22.16,56,36.9,45,26.35,27.41,17.58
12/08/2004,9814.6,43.29,77.79,25.24,49.33,35.88,17.79,40.74,44.56,31.61,83.86,32.95,82.21,21.24,56.3,36.86,44.79,25.85,26.88,17.39
13/08/2004,9825.4,49.35,77.66,25.06,49.72,35.88,17.86,40.21,44.92,31.89,84.25,33.14,83.91,21.56,55.54,36.87,44.59,25.81,27.02,17.42
16/08/2004,9954.6,49.42,78.23,25.54,50.95,36.44,18.23,40.94,45.09,32.3,85.82,33.98,84.02,21.42,56.09,37.74,45.07,25.75,27.09,17.95
17/08/2004,9972.8,49.73,78.68,25.37,50.31,36.24,18.68,41.21,44.36,32.14,86.39,35.1,84.04,21.51,56.54,37.93,44.97,26.37,27.05,17.9
18/08/2004,10083.2,50.03,80,25.58,50.74,36.25,18.99,41.43,44.81,32.78,87.44,36.03,85.13,22.22,57.03,38.32,45.81,26.48,27.46,18.24
19/08/2004,10040.8,43.6,79.98,25.55,50.25,35.64,19.1,41.25,45.09,32.71,86.6,36.24,84.89,22.01,56.78,38,45.42,26.6,27.12,18.41
20/08/2004,10110.1,50,80.27,25.57,50.46,36.12,18.88,41.7,45.25,32.65,87.81,36.36,85.25,21.62,57.04,38.65,46.08,27.07,27.2,18.56
23/08/2004,10073.1,49.7,80.36,25.61,50.65,36.02,19.18,41.62,44.99,32.51,87.5,36,84.65,21.89,57.05,38.55,46.22,26.64,27.24,18.48
24/08/2004,10098.6,49.75,80.58,25.59,50.91,36.58,18.97,41.92,44.85,32.63,87.53,36.33,84.71,21.67,57.17,38.59,46.35,26.87,27.24,18.62
25/08/2004,10181.7,49.95,81.2,25.69,52.5,36.94,19.32,42.5,45.19,32.79,90.03,36.6,85.07,21.95,57.66,39.44,46.02,26.95,27.55,18.76
26/08/2004,10173.4,43.86,81.27,25.74,52.07,36.86,19.17,42.57,45.25,32.79,91.12,36.57,84.69,21.77,57.52,39.45,45.05,27.1,27.44,18.99
27/08/2004,10195,50,81.48,25.84,51.99,36.85,19.47,42.55,45.44,32.77,90.48,36.59,84.94,22.02,57.71,39.72,45.15,27.17,27.46,18.99
30/08/2004,10122.5,49.63,81.3,25.8,51.87,36.12,19.03,42.24,45.13,32.57,89.15,36.53,84.4,21.6,57.54,39.1,44.93,27,27.3,18.68
31/08/2004,10173.9,50.02,82.36,25.79,52.22,36.35,18.76,42.26,46.1,32.79,89.65,36.56,84.69,21.29,58.1,39.58,44.97,27.02,27.3,18.83
1/09/2004,10168.5,50.11,82.86,25.99,52.39,36.31,19.09,42.02,46.44,32.88,89.19,36.88,84.22,21.43,57.79,39.26,44.54,27.19,27.39,19.02
2/09/2004,10290.3,44.11,83.54,26.18,53.59,36.58,19.3,42.6,46.98,33.12,91.06,37.93,84.57,21.63,57.7,39.84,45.12,27.5,27.62,19.17
3/09/2004,10260.2,50.26,83.94,26.2,53.1,36.78,18.75,42.66,47.06,32.84,90.2,37.48,84.39,20.05,57.85,39.85,45.48,27.76,27.11,19.2
7/09/2004,10342.8,50.99,84.22,26.69,53.97,37.72,19.05,43.19,47.15,33.34,92.23,37.64,84.97,19.89,57.86,39.87,45.78,27.38,27.36,19.3
8/09/2004,10313.4,50.94,83.85,26.55,54.05,37.6,19.31,42.76,47.07,33.66,91.44,37.27,85.86,19.72,58.27,39.37,45.64,27.5,27.26,19.34
9/09/2004,10289.1,44.54,83.85,26.3,53.26,37.44,19.93,42.9,47.48,33.86,91.87,37.01,86.44,20.17,57.51,39.74,45.26,27.44,27.28,18.73
10/09/2004,10313.1,51.33,84.69,26.57,54.15,37.55,20.46,43.3,47.37,33.88,93.13,37.54,86.76,20.57,57.57,39.8,45.77,27.05,27.49,18.91
13/09/2004,10314.8,51.49,84.65,26.84,54.28,37.98,20.25,43.15,47.5,33.75,93.6,37.43,86.49,20.8,58.15,39.16,45.44,27.17,27.25,18.88
14/09/2004,10318.2,51.33,83.92,26.62,53.92,37.86,20.35,42.81,47.47,33.82,94.1,38.14,86.72,20.77,58.35,39.49,45.55,27.6,27.44,18.92
15/09/2004,10231.4,50.9,82,26.06,53.66,37.32,19.56,43.02,47.43,33.53,92.41,38.39,86.37,20.42,58.18,39.08,45.4,27.53,27.19,19.08
16/09/2004,10244.5,44.54,82.05,26.56,54.52,37.42,19.59,42.99,47.55,33.53,93.16,38.7,86.12,20.11,58.12,39.58,45.18,27.59,27.26,19.25
17/09/2004,10284.5,51.4,82.32,26.48,55.15,38.06,19.16,42.66,48.37,34.22,92.05,38.31,85.74,20.59,58.52,39.65,44.97,27.67,27.51,19.14
20/09/2004,10204.9,51.16,80.94,26.44,54.74,37.94,19.3,42.54,48.21,34.21,91.68,38.46,85.7,20.92,57.92,39.38,44.67,27.47,27.51,19.5
21/09/2004,10244.9,51.48,81.57,26.41,54.7,38.16,19.65,42.59,49.49,34.46,94.9,38.79,85.72,21.08,57.9,40.1,44.84,27.77,27.26,19.84
22/09/2004,10109.2,50.87,80.23,26.36,53.68,37.68,18.96,42.18,48.86,33.93,93.39,38.25,84.31,20.42,57.3,39.85,44.75,27.01,27.12,19.74
23/09/2004,10038.9,44.51,78.7,26.04,53,37.25,18.9,41.71,47.76,33.42,93.07,38.16,83.88,20.38,56.56,39.46,44.27,27.14,27.35,19.77
24/09/2004,10047.2,51.21,78.68,26.05,53.14,37.38,18.4,41.78,47.83,33.41,93.48,38.43,84.43,20.13,56.55,39.75,44.1,27.6,27.29,19.92
27/09/2004,9988.5,50.65,77.69,25.97,52.51,37.21,18.04,41.57,47.96,33.12,92.75,38.31,84.16,19.92,56.53,39.13,44.46,27.94,27.19,19.82
28/09/2004,10077.4,50.83,79.07,25.82,52.32,38.45,18.07,42.11,48.53,33.31,93.06,38.83,84.48,19.68,57.1,39.38,44.92,27.96,27.27,19.92
29/09/2004,10136.2,51.38,78.78,26.01,51.01,40.25,18.31,42.38,48.15,33.45,93.28,39.38,84.98,20.07,57.03,39.68,45.07,27.89,27.58,19.63
30/09/2004,10080.3,45.03,79.97,25.95,51.62,40.22,18.1,42.8,48.33,33.58,93.24,39.2,85.74,20.06,56.33,39.73,33,28.03,27.65,19.7
1/10/2004,10192.7,51.65,79.69,26.32,52.48,40.3,18.93,43.15,48.89,33.97,93.92,39.25,86.72,20.85,57,40.34,33.31,28.14,28.25,19.97
4/10/2004,10216.5,52.63,78.94,26.9,52.32,40.62,18.96,43.21,48.92,34.12,94.87,39.64,87.16,21.13,57.25,39.76,34.23,28,28.12,19.94
5/10/2004,10177.7,52.76,78.76,27.2,51.49,40.18,19.1,43.23,49.32,34.05,94.07,39.53,87.32,21.32,57.46,39.46,33.43,27.94,28.38,19.92
6/10/2004,10239.9,53.27,81.14,27.15,52.36,40.5,19.53,44.05,50.03,34.38,95.53,39.71,88.04,21.13,57.75,39.49,31.67,27.84,28.53,20.02
7/10/2004,10125.4,46.44,79.66,27,51.32,40,19.13,43.59,49.74,33.95,94.85,39.29,87.42,21.24,55.92,39.53,30.98,27.93,28.17,19.9
8/10/2004,10055.2,52.25,79.26,26.83,50.1,39.75,18.78,43.46,49.84,33.74,94.24,39.02,86.71,20.55,55.32,39.65,30.35,27.94,27.99,19.77
11/10/2004,10082,52.53,79.22,26.87,50.26,39.7,18.98,43.43,49.79,34,94.14,40.07,86.63,20.61,55.36,39.38,30.74,27.68,28.06,19.77
12/10/2004,10077.2,46.12,78.63,26.89,50.4,39.87,19.16,43.34,49.37,34.02,94.59,39.85,86,20.28,56.82,39.51,30.85,27.55,28.03,19.51
13/10/2004,10002.3,52.15,77.98,26.63,50.23,39.54,18.86,42.84,48.48,33.71,94.72,39.79,84.98,20.99,56.51,39.24,30.07,28.86,28.03,19.4
14/10/2004,9894.5,51.71,77.6,26.35,50.25,39.75,18.59,42.66,48.71,33.46,92.93,39.31,84.78,20.51,56.52,38.53,30.19,29.08,27.8,19.34
15/10/2004,9933.4,52.5,77.98,26.68,50.19,40.54,18.48,42.76,49.02,33.55,94.16,39.81,84.85,20.61,56.58,38.74,30.5,28.99,27.99,19.52
18/10/2004,9956.3,52.7,76.1,26.91,49.59,40.56,18.65,43.05,48.75,33.89,94.25,40.18,85.92,20.79,57.32,39,30.9,29.2,28.41,19.98
19/10/2004,9897.6,52.17,75.39,26.7,49.21,40.44,18.7,42.33,48.31,33.43,93.06,39.74,89.37,20.8,56.61,37.98,31.16,29,28.18,20.07
20/10/2004,9886.9,52.11,76.8,26.46,48.96,40.4,18.45,42.27,48.87,33.22,92.34,39.48,88.82,21.45,57.5,37.25,31.4,28.8,28.7,19.91
21/10/2004,9865.8,52.29,77.6,25.68,49.56,38.52,18.63,42.54,48.81,33.37,93.47,39.73,88.1,21.69,57.78,37.7,31.26,28.52,28.56,20.2
22/10/2004,9757.8,51.73,75.88,25.24,49.51,38.67,18.27,42.02,48.7,32.95,92.7,39.17,87.39,21.3,57.29,37.47,30.56,28.52,27.74,19.78
25/10/2004,9750,51.15,75.57,24.99,49,39.17,18.06,42.18,48.81,32.9,92.42,38.67,88.43,21.31,57.08,37.02,30.49,28.38,27.63,19.98
26/10/2004,9888.5,51.78,76.22,24.75,49.98,39.7,18.11,41.4,49.39,33.63,93.76,39.67,89,21.4,57.23,37.49,30.66,28.87,27.9,20.2
27/10/2004,10002,52.55,77.57,24.96,50.1,40.4,18.55,42.92,48.95,33.95,96.1,40.79,90,22,57.77,38.02,31.22,29.19,28.15,20.38
28/10/2004,10004.5,52.75,77.15,25.35,49.87,39.76,18.95,42.8,48.61,34.03,97.43,41.16,89.5,22.27,58.01,38.48,31.57,29.03,28.01,20.28
29/10/2004,10027.5,53.07,77.57,25.26,49.9,40.27,19.21,42.87,49.22,34.12,98.38,41.08,89.75,22.26,58.38,38.6,31.31,29.15,27.97,20.33
1/11/2004,10054.4,52.91,76.91,25.67,49.95,40.92,19.26,43,48.82,34.05,98.32,41.08,90.11,22.44,58.44,38.5,28.28,29.58,28.08,20.4
2/11/2004,10035.7,54,75.88,25.52,49.88,41,19.29,43.17,48.43,34.05,98.55,41.14,90.47,22.61,58.04,38.55,26.8,29.19,28.24,20.56
3/11/2004,10137.1,54.34,75.29,25.7,51.15,42.12,19.28,43.21,49.27,34.33,99.37,41.21,91.2,22.67,59.45,38.85,27.87,29.31,28.47,20.77
