Date,MSFT,IBM,AAPL,MCD,PG,GOOG
5/09/2007,28.48,117.88,136.76,49.24,65.46,527.8
6/09/2007,28.91,117.62,135.01,49.76,66.11,523.52
7/09/2007,28.44,115.55,131.77,49.24,65.47,519.35
10/09/2007,28.48,115.8,136.71,50.15,65.9,514.48
11/09/2007,28.93,117.35,135.49,51.76,66.99,521.33
12/09/2007,28.93,116,136.85,51.2,67.31,522.65
13/09/2007,29.16,115.95,137.2,54.3,67.46,524.78
14/09/2007,29.04,115.13,138.81,55.45,67.81,528.75
17/09/2007,28.72,114.52,138.41,54.64,67.95,525.3
18/09/2007,28.93,116.63,140.92,55.02,68.68,535.27
19/09/2007,28.67,116.67,140.77,55.41,68.79,546.85
20/09/2007,28.42,116.86,140.31,54.87,68.98,552.83
21/09/2007,28.65,116.78,144.15,54.8,69.39,560.1
24/09/2007,29.08,116.25,148.28,54.96,69.8,568.02
25/09/2007,29.56,116.51,153.18,54.15,69.85,569
26/09/2007,29.5,117.3,152.77,54.8,70.51,568.16
27/09/2007,29.49,117.71,154.5,54.56,70.1,567.5
28/09/2007,29.46,117.8,153.47,54.47,70.34,567.27
1/10/2007,29.77,119.03,156.34,56.01,70.91,582.55
2/10/2007,29.7,118.36,158.45,55.95,70.73,584.39
3/10/2007,29.45,116.4,157.92,56.11,70.41,584.02
4/10/2007,29.71,115.69,156.24,56.04,70.83,579.03
5/10/2007,29.84,116.3,161.45,56.37,70.83,594.05
8/10/2007,29.84,117.77,167.91,56.87,70.71,609.62
9/10/2007,30.1,118.3,167.86,57.38,71.08,615.18
10/10/2007,30.23,118.62,166.79,57.03,71.4,625.39
11/10/2007,29.91,118.05,162.23,56.25,71.77,622
12/10/2007,30.17,117.81,167.25,57.02,71.7,637.39
15/10/2007,30.04,118.03,166.98,56.19,71,620.11
16/10/2007,30.32,119.6,169.58,56.81,70.82,616
17/10/2007,31.08,115.78,172.75,56.96,70.59,633.48
18/10/2007,31.16,114.8,173.5,56.79,70.9,639.62
19/10/2007,30.17,112.28,170.42,56.42,70.8,644.71
22/10/2007,30.51,113.37,174.36,56.02,71.06,650.75
23/10/2007,30.9,114.68,186.16,56.97,71.26,675.77
24/10/2007,31.25,112.95,185.93,57.15,71.38,675.82
25/10/2007,31.99,112.81,182.78,58.07,71.35,668.51
26/10/2007,35.03,113.73,184.7,58.47,71.75,674.6
29/10/2007,34.57,114.8,185.09,59.18,71.83,679.23
30/10/2007,35.57,114.12,187,59.18,68.95,694.77
31/10/2007,36.81,116.12,189.95,59.75,69.52,707
1/11/2007,37.06,113.65,187.44,59,68.59,703.21
2/11/2007,37.06,114.59,187.87,59.02,69.55,711.25
5/11/2007,36.73,113.4,186.18,59.67,70.18,725.65
6/11/2007,36.41,113.17,191.79,59.74,70.47,741.79
7/11/2007,35.52,111.08,186.3,58.38,69.42,732.94
8/11/2007,34.74,106.11,175.47,59.37,70.84,693.84
9/11/2007,33.73,100.25,165.37,58.31,70.42,663.97
12/11/2007,33.38,101.45,153.76,58.54,70.77,632.07
13/11/2007,34.46,105.27,169.96,57.1,71.57,660.55
14/11/2007,33.93,103.44,166.11,56.7,71.54,641.68
15/11/2007,33.76,103.6,164.3,57.18,71.83,629.65
16/11/2007,34.09,104.79,166.39,58.13,73.19,633.63
19/11/2007,33.96,102.22,163.95,58.6,72.82,625.85
20/11/2007,34.58,103.42,168.85,58.48,73.21,648.54
21/11/2007,34.23,102.22,168.46,57.33,72.26,660.52
23/11/2007,34.11,104.05,171.54,57.72,72.86,676.7
26/11/2007,32.97,101.97,172.54,56.82,72.19,666
27/11/2007,33.06,103.83,174.81,57.46,73.13,673.57
28/11/2007,33.7,107.37,180.22,57.97,73.91,692.26
29/11/2007,33.59,107.5,184.29,58.35,74.15,697
30/11/2007,33.6,105.18,182.22,58.47,74,693
3/12/2007,32.92,105.83,178.86,59.83,73.52,681.53
4/12/2007,32.77,106.63,179.81,60.03,73.29,684.16
5/12/2007,34.15,108.16,185.5,59.51,73.81,698.51
6/12/2007,34.55,109.7,189.95,60.28,74.18,715.26
7/12/2007,34.53,108.86,194.3,60.16,74.12,714.87
10/12/2007,34.76,109.39,194.21,61.9,74.33,718.42
11/12/2007,34.1,106.99,188.54,63.13,73.84,699.2
12/12/2007,34.47,108.47,190.86,61.66,74.67,699.35
13/12/2007,35.22,108.18,191.83,61.51,74.4,694.05
14/12/2007,35.31,105.77,190.39,61.16,73.9,689.96
17/12/2007,34.39,104.53,184.4,59.76,73.24,669.23
18/12/2007,34.74,106.31,182.98,59.83,72.84,673.35
19/12/2007,34.79,107.14,183.12,58.85,72.98,677.37
20/12/2007,35.52,108.84,187.21,58.79,73.19,689.69
21/12/2007,36.06,111.05,193.91,60.03,74.08,696.69
24/12/2007,36.58,111.65,198.8,60.31,73.94,700.73
26/12/2007,36.61,111.56,198.95,59.88,74.04,710.84
27/12/2007,35.97,109.6,198.57,59.19,73.89,700.74
28/12/2007,36.12,110.09,199.83,59.5,74.25,702.53
31/12/2007,35.6,108.1,198.08,58.91,73.42,691.48
2/01/2008,35.22,104.69,194.84,58.1,72.31,685.19
3/01/2008,35.37,104.9,194.93,57.93,72.31,685.33
4/01/2008,34.38,101.13,180.05,57.05,72.02,657
7/01/2008,34.61,100.05,177.64,58.03,72.49,649.25
8/01/2008,33.45,97.59,171.25,57.08,72.68,631.68
9/01/2008,34.44,98.31,179.4,57.47,72.54,653.2
10/01/2008,34.33,99.92,178.02,58.17,72.48,646.73
11/01/2008,33.91,97.67,172.69,54.32,70.18,638.25
14/01/2008,34.39,102.93,178.78,54.96,70.29,653.82
15/01/2008,34,101.83,169.04,53.76,69.7,637.65
16/01/2008,33.23,101.63,159.64,52.41,68.84,615.95
17/01/2008,33.11,101.1,160.89,51.98,68.07,600.79
18/01/2008,33.01,103.4,161.36,52.4,67.15,600.25
22/01/2008,31.99,101.22,155.64,52.45,65.13,584.35
23/01/2008,31.93,106.1,139.07,53.01,66.24,548.62
24/01/2008,33.25,106.91,135.6,54,66.15,574.49
25/01/2008,32.94,104.52,130.01,54.1,65.31,566.4
28/01/2008,32.72,104.98,130.01,51.07,65.29,555.98
29/01/2008,32.6,106.1,131.54,50.75,64.68,550.52
30/01/2008,32.2,105.65,132.18,51.01,65.09,548.27
31/01/2008,32.6,107.11,135.36,53.58,65.42,564.3
1/02/2008,30.45,109.08,133.75,54.22,66.05,515.9
4/02/2008,30.19,107.93,131.65,53.88,66.15,495.43
5/02/2008,29.07,105.02,129.36,53.84,65.04,506.8
6/02/2008,28.52,103.59,122,53.73,65.31,501.71
7/02/2008,28.12,102.34,121.24,54.46,65.77,504.95
8/02/2008,28.56,103.27,125.48,55.64,65.02,516.69
11/02/2008,28.21,105.14,129.45,55.98,66,521.16
12/02/2008,28.34,106.53,124.86,56.37,67.16,518.09
13/02/2008,28.96,108.42,129.4,56.64,67,534.62
14/02/2008,28.5,106.13,127.46,55.58,66.63,532.25
15/02/2008,28.42,106.16,124.63,55.3,66.3,529.64
19/02/2008,28.17,105,122.18,55.67,66.31,508.95
20/02/2008,28.22,107.85,123.82,56.2,66.17,509
21/02/2008,28.1,106.93,121.54,55.23,65.96,502.86
22/02/2008,27.68,108.07,119.46,55.69,66.21,507.8
25/02/2008,27.84,110.08,119.74,56.05,66.68,486.44
26/02/2008,28.38,114.38,119.15,56.45,67.68,464.19
27/02/2008,28.26,116.46,122.96,55.33,67.21,472.86
28/02/2008,27.93,115.24,129.91,54.62,66.97,475.39
29/02/2008,27.2,113.86,125.02,54.11,66.18,471.18
3/03/2008,26.99,114.23,121.73,53.16,66.35,457.02
4/03/2008,27.59,115.71,124.62,53.63,66.05,444.6
5/03/2008,28.12,115.39,124.49,53.94,66.7,447.7
6/03/2008,27.57,112.52,120.93,53.04,66.51,432.7
7/03/2008,27.87,113.94,122.25,52.27,65.8,433.35
10/03/2008,28.05,114.01,119.69,53.8,65.76,413.62
11/03/2008,29.28,116.49,127.35,54.25,66.66,439.84
12/03/2008,28.63,117.07,126.03,53.7,67.04,440.18
13/03/2008,28.62,115.91,127.94,54.89,67.36,443.01
14/03/2008,27.96,115.23,126.61,54.78,66.74,437.92
17/03/2008,28.3,115.55,126.73,54.28,67.05,419.87
18/03/2008,29.42,118.41,132.82,54.85,68.54,439.16
19/03/2008,28.62,116.94,129.67,53.66,67.81,432
20/03/2008,29.18,118.33,133.27,54.42,69.37,433.55
24/03/2008,29.17,119.06,139.53,55.77,69.97,460.56
25/03/2008,29.14,117.97,140.98,56.2,69.54,450.78
26/03/2008,28.56,116.91,145.06,55.6,69.64,458.19
27/03/2008,28.05,115.52,140.25,55.45,69.41,444.08
28/03/2008,27.91,114.57,143.01,55.48,69.44,438.08
31/03/2008,28.38,115.14,143.5,55.77,70.07,440.47
1/04/2008,29.5,116.49,149.53,56.91,71.14,465.71
2/04/2008,29.16,114.81,147.49,56.66,70.48,465.7
3/04/2008,29,116.02,151.61,56.24,70.47,455.12
4/04/2008,29.16,115.76,153.08,55.72,70.6,471.09
7/04/2008,29.16,116.31,155.89,55.65,70.51,476.82
8/04/2008,28.75,116.27,152.84,55.87,70.65,467.81
9/04/2008,28.89,116.77,151.44,55.74,70.21,464.19
10/04/2008,29.11,118.78,154.55,55.85,70.18,469.08
11/04/2008,28.28,116,147.14,55.4,70,457.45
14/04/2008,28.06,117.28,147.78,55.54,70.12,451.66
15/04/2008,28.25,117.17,148.38,55.96,70.23,446.84
16/04/2008,28.95,120.47,153.7,57.18,69.27,455.03
17/04/2008,29.22,123.08,154.49,57.33,67.56,449.54
18/04/2008,30,124.4,161.04,58.3,67.17,539.41
21/04/2008,30.42,124.35,168.16,58.67,67.8,537.79
22/04/2008,30.25,123.67,160.2,58.35,67.47,555
23/04/2008,31.45,123.6,162.89,58.69,67.17,546.49
24/04/2008,31.8,124.19,168.94,59.58,66.83,543.04
25/04/2008,29.83,123.08,169.73,59.67,66.55,544.06
28/04/2008,28.99,121.69,172.24,59.59,66.21,552.12
29/04/2008,28.64,122.85,175.05,60.2,65.9,558.47
30/04/2008,28.52,120.7,173.95,59.58,67.05,574.29
1/05/2008,29.4,123.61,180,60.92,67.03,593.08
2/05/2008,29.24,123.18,180.94,60.95,66.8,581.29
5/05/2008,29.08,122.03,184.73,60.87,66.65,594.9
6/05/2008,29.7,122.82,186.66,60.49,66.65,586.36
7/05/2008,29.21,124.14,182.59,59.38,65.8,579
8/05/2008,29.27,124.92,185.06,59.77,65.92,583.01
9/05/2008,29.39,124.06,183.45,59.24,65.21,573.2
12/05/2008,29.99,125.24,188.16,60.87,65.35,584.94
13/05/2008,29.78,126.58,189.96,61.17,65.73,583
14/05/2008,29.93,127.52,186.26,60.44,65.5,576.3
15/05/2008,30.45,128.46,189.73,60.86,66.36,581
16/05/2008,29.99,127.82,187.62,60.53,66.75,580.07
19/05/2008,29.46,126.49,183.6,60.45,66.86,577.52
20/05/2008,28.76,125.18,185.9,59.68,65.86,578.6
21/05/2008,28.25,123.62,178.19,58.78,65.17,549.99
22/05/2008,28.47,124.7,177.05,58.53,65.62,549.46
23/05/2008,28.05,124.2,181.17,57.73,65.27,544.62
27/05/2008,28.44,127.32,186.43,58.11,65.07,560.9
28/05/2008,28.18,129.54,187.01,58.69,64.87,568.24
29/05/2008,28.31,129.71,186.69,59.48,65.47,583
30/05/2008,28.32,129.43,188.75,59.32,66.05,585.8
2/06/2008,27.8,127.36,186.1,58.55,65.36,575
3/06/2008,27.31,127.84,185.37,57.56,65.41,567.3
4/06/2008,27.54,127.55,185.19,57.98,66.45,572.22
5/06/2008,28.3,128.47,189.43,58.05,66.67,586.3
6/06/2008,27.49,124.94,185.64,56.95,65.37,567
9/06/2008,27.71,125.86,181.61,59.31,66.07,557.87
10/06/2008,27.89,125.94,185.64,59.77,66.66,554.17
11/06/2008,27.12,123.25,180.81,58.75,66.2,545.2
12/06/2008,28.24,123.85,173.26,59.34,66.46,552.95
13/06/2008,29.07,126.15,172.37,59.95,66.45,571.51
16/06/2008,28.93,126.71,176.84,59.94,65.9,572.81
17/06/2008,28.8,125.1,181.43,59.21,65.8,569.46
18/06/2008,28.46,124.16,178.75,58.21,65,562.38
19/06/2008,28.93,125.02,180.9,58.59,64.9,560.2
20/06/2008,28.23,122.74,175.27,57.4,63.16,546.43
23/06/2008,27.97,123.46,173.16,57.01,62.93,545.21
24/06/2008,27.73,123.46,173.25,57.02,62.86,542.3
25/06/2008,28.35,124.58,177.39,58.05,63.49,551
26/06/2008,27.75,121.13,168.26,56.45,62.25,528.82
27/06/2008,27.63,120.05,170.09,56.5,60.49,528.07
30/06/2008,27.51,118.53,167.44,56.22,60.81,526.42
1/07/2008,26.87,119.27,174.68,57.29,61.98,534.73
2/07/2008,25.88,119.1,168.18,57.43,62.69,527.04
3/07/2008,25.98,119.54,170.12,57.19,63.67,537
7/07/2008,26.03,121.5,175.16,57.36,62.91,543.91
8/07/2008,25.85,123.88,179.55,58.52,63.66,554.53
9/07/2008,25.23,120.4,174.25,59.25,63.8,541.55
10/07/2008,25.45,123.18,176.63,58.44,64.22,540.57
11/07/2008,25.25,122.12,172.58,57.32,63.45,533.8
14/07/2008,25.15,121.54,173.88,58.09,63.93,521.62
15/07/2008,26.15,123.2,169.64,58.56,64.35,516.09
16/07/2008,27.26,125.94,172.81,60.16,63.89,535.6
17/07/2008,27.52,126.52,171.81,60.37,63.89,533.44
18/07/2008,25.86,129.89,165.15,60.44,63.67,481.32
21/07/2008,25.64,128.66,166.29,59.75,63.64,468.8
22/07/2008,25.8,130,162.02,60.12,64.1,477.11
23/07/2008,26.43,129.52,166.26,59.66,64.7,489.22
24/07/2008,25.44,130,159.03,58.37,64.51,475.62
25/07/2008,26.16,128.53,162.12,58.65,64.46,491.98
28/07/2008,25.5,126.25,154.4,57.79,63.83,477.12
29/07/2008,26.11,127.66,157.08,59.7,65.54,483.11
30/07/2008,26.23,128.86,159.88,60.45,66.57,482.7
31/07/2008,25.72,127.98,158.95,59.79,65.48,473.75
1/08/2008,25.44,126.64,156.66,59.77,64.95,467.86
4/08/2008,25.28,127.56,153.23,60.55,65.82,463
5/08/2008,26.21,128.87,160.64,62.33,67.97,479.85
6/08/2008,27.02,129.16,164.19,62.14,67.77,486.34
7/08/2008,27.39,129.05,163.57,61.86,67.48,479.12
8/08/2008,28.13,128.81,169.55,65.67,69.63,495.01
11/08/2008,27.9,126.6,173.56,65.95,69.43,500.84
12/08/2008,28.12,125.22,176.73,63.94,70.34,502.61
13/08/2008,27.91,125.8,179.3,62.78,69.6,500.03
14/08/2008,27.91,126.94,179.32,63.6,69.71,505.49
15/08/2008,27.81,126.36,175.74,63.63,71.6,510.15
18/08/2008,27.69,124.59,175.39,63.29,71.27,498.3
19/08/2008,27.32,122.56,173.53,62.46,70.72,490.5
20/08/2008,27.29,122.51,175.84,62.43,70.3,485
21/08/2008,27.18,122.99,174.29,62.31,69.9,486.53
22/08/2008,27.84,124.93,176.79,63.42,71.61,490.59
25/08/2008,27.66,122.86,172.55,62.08,70.13,483.01
26/08/2008,27.27,122.5,173.64,62.13,69.84,474.16
27/08/2008,27.56,123.38,174.67,62.08,70.06,468.58
28/08/2008,27.94,124.58,173.74,62.89,71.01,473.78
29/08/2008,27.29,121.73,169.53,62,69.77,463.29
2/09/2008,27.1,118.41,166.19,62.91,70.47,465.25
3/09/2008,26.9,118.34,166.96,61.72,71.42,464.41
4/09/2008,26.35,115,161.22,60.02,70.44,450.26
5/09/2008,25.65,114.33,160.18,60.3,70.78,444.25
8/09/2008,26.12,117.29,157.92,62.42,72.37,419.95
9/09/2008,26.1,115.04,151.68,63.19,71.89,418.66
10/09/2008,26.44,118.04,151.61,63.2,72.39,414.16
11/09/2008,27.34,119.2,152.65,64.56,73.08,433.75
12/09/2008,27.62,118.97,148.94,64.06,73.15,437.66
15/09/2008,26.82,115.19,140.36,63.72,72.14,433.86
16/09/2008,25.99,116.05,139.88,64.29,72,442.93
17/09/2008,24.57,111.47,127.83,62.52,70.94,414.49
18/09/2008,25.26,115.12,134.09,63.96,71.31,439.08
19/09/2008,25.16,118.85,140.91,63.98,70.36,449.15
22/09/2008,25.4,116.21,131.05,62.57,68.04,430.14
23/09/2008,25.44,115.36,126.84,61.78,67.28,429.27
24/09/2008,25.72,116.46,128.71,61.43,68.74,435.11
25/09/2008,26.61,120.11,131.93,62.27,68.51,439.6
26/09/2008,27.4,119.42,128.24,63.2,68.84,431.04
29/09/2008,25.01,114.46,105.26,60.16,66.75,381
30/09/2008,26.69,116.96,113.66,61.7,69.69,400.52
1/10/2008,26.48,110.13,109.12,63.66,71.27,411.72
2/10/2008,26.25,104.74,100.1,61.88,71.44,390.49
3/10/2008,26.32,103.44,97.07,60.23,71.02,386.91
6/10/2008,24.91,100.62,98.14,57.15,68.58,371.21
7/10/2008,23.23,95.65,89.16,54.97,66.25,346.01
8/10/2008,23.01,90.55,89.79,53.41,66.1,338.11
9/10/2008,22.3,89,88.74,52.08,60.88,328.98
10/10/2008,21.5,87.75,96.8,53.35,59.56,332
13/10/2008,25.5,92.21,110.26,57.25,63.29,381.02
14/10/2008,24.1,93.6,104.08,56.02,64.1,362.71
15/10/2008,22.66,88.29,97.95,51.55,59.82,339.17
16/10/2008,24.19,91.52,101.89,54.46,61.77,353.02
17/10/2008,23.93,90.78,97.4,53.8,61.74,372.54
20/10/2008,24.72,92.51,98.44,56.84,63.91,379.32
21/10/2008,23.36,88.86,91.49,55.13,62.96,362.75
22/10/2008,21.53,83.6,96.87,54.18,58.76,355.67
23/10/2008,22.32,84.35,98.23,55.58,60.57,352.32
24/10/2008,21.96,82.07,96.38,53.06,58.87,339.29
27/10/2008,21.18,79.66,92.09,51.76,57.37,329.49
28/10/2008,23.1,87.28,99.91,56.62,63.23,368.75
29/10/2008,23,88.2,104.55,57.18,61.33,358
30/10/2008,22.63,90.69,111.04,57.87,63.08,359.69
31/10/2008,22.33,92.97,107.59,57.93,64.54,359.36
3/11/2008,22.62,92.68,106.96,57.03,64.4,346.49
4/11/2008,23.53,93.4,110.99,57.78,66.07,366.94
5/11/2008,22.08,89.94,103.3,56,63.81,342.24
6/11/2008,20.88,85.15,99.1,54.17,63.35,331.22
7/11/2008,21.5,86.27,98.24,55.47,64.49,331.14
10/11/2008,21.3,83.87,95.88,56.48,64.95,318.78
11/11/2008,21.2,82.74,94.77,56.29,63.82,311.46
12/11/2008,20.3,79.74,90.12,54.02,61.85,291
13/11/2008,21.25,84.21,96.44,56.25,65.05,312.08
14/11/2008,20.06,80.33,90.24,56.13,63.11,310.02
17/11/2008,19.32,77.48,88.14,55.61,62.51,300.12
18/11/2008,19.62,80.08,89.91,56.51,64.25,297.42
19/11/2008,18.29,75.97,86.29,55.44,62.27,280.18
20/11/2008,17.53,71.74,80.49,52.91,59.33,259.56
21/11/2008,19.68,74.88,82.58,55.15,63.09,262.43
24/11/2008,20.69,79.89,92.95,55.51,64.68,257.44
25/11/2008,19.99,80.65,90.8,56.81,63.18,282.05
26/11/2008,20.49,81.67,95,57.9,63.16,292.09
27/11/2008,20.49,81.67,95,57.9,63.16,292.09
28/11/2008,20.22,81.6,92.67,58.75,64.35,292.96
1/12/2008,18.61,76.9,88.93,56.17,60.49,265.99
2/12/2008,19.15,79.84,92.47,57.05,61.44,275.11
3/12/2008,19.87,80.67,95.9,59.55,62.88,279.43
4/12/2008,19.11,77.44,91.41,60.84,61.25,274.34
5/12/2008,19.87,80.59,94,62.72,62.63,283.99
8/12/2008,21.01,84.86,99.72,60.92,62.49,302.11
9/12/2008,20.6,82.69,100.06,59.68,59.79,305.97
10/12/2008,20.61,82.86,98.21,61.66,59.12,308.82
11/12/2008,19.45,80.58,95,60.87,58.58,300.22
12/12/2008,19.36,82.2,98.27,60.59,58.94,315.76
15/12/2008,19.04,82.77,94.75,60.69,59.36,310.67
16/12/2008,20.11,86.4,95.43,62.92,61.62,325.28
17/12/2008,19.66,85.84,89.16,62.63,60.7,315.24
18/12/2008,19.3,84,89.43,61.29,60.31,310.28
19/12/2008,19.12,83.52,90,60.32,60.18,310.17
22/12/2008,19.18,81.99,85.74,61.4,60.46,297.11
23/12/2008,19.28,80.6,86.38,60.65,59.83,298.02
24/12/2008,19.17,80.52,85.04,61.28,60.39,302.95
25/12/2008,19.17,80.52,85.04,61.28,60.39,302.95
26/12/2008,19.13,81.33,85.81,61.06,60.53,300.36
29/12/2008,18.96,81.25,86.61,60.38,60.2,297.42
30/12/2008,19.34,83.55,86.29,61.74,61.12,303.11
31/12/2008,19.44,84.16,85.35,62.19,61.82,307.65
1/01/2009,19.44,84.16,85.35,62.19,61.82,307.65
2/01/2009,20.33,87.37,90.75,63.75,62.8,321.32
5/01/2009,20.52,86.82,94.58,63.56,62.35,328.05
6/01/2009,20.76,89.23,93.02,62.14,62.17,334.06
7/01/2009,19.51,87.79,91.01,61.24,61.08,322.01
8/01/2009,20.12,87.18,92.7,60.52,60.41,325.19
9/01/2009,19.52,84.7,90.58,60.07,59.86,315.07
12/01/2009,19.47,85.71,88.66,60.16,59.94,312.69
13/01/2009,19.82,85.34,87.71,59.32,59.47,314.32
14/01/2009,19.09,83.19,85.33,57.33,57.86,300.97
15/01/2009,19.24,84.12,83.38,57.98,57.46,298.99
16/01/2009,19.71,84.92,82.33,59.67,57.73,299.67
20/01/2009,18.48,81.98,78.2,57.07,57.43,282.75
21/01/2009,19.38,91.42,82.83,58.7,57.57,303.08
22/01/2009,17.11,90.07,88.36,58.72,56.96,306.5
23/01/2009,17.2,89.49,88.36,58.02,56,324.7
26/01/2009,17.63,91.6,89.64,58.4,56.37,323.87
27/01/2009,17.66,91.66,90.73,58.52,56.7,331.48
28/01/2009,18.04,94.82,94.2,59.2,58.18,348.67
29/01/2009,17.59,92.51,93,58.14,58.22,343.32
30/01/2009,17.1,91.65,90.13,58.02,54.5,338.53
2/02/2009,17.83,90.93,91.51,57.9,53.05,340.57
3/02/2009,18.5,93.48,92.98,58.88,53.91,340.45
4/02/2009,18.63,92.83,93.55,57.86,52.52,343
5/02/2009,19.04,92.41,96.46,58.36,53.32,353.72
6/02/2009,19.66,96.14,99.72,58.46,54,371.28
9/02/2009,19.44,96.82,102.51,59.02,52.94,378.77
10/02/2009,18.8,93.27,97.83,57.28,51.45,358.51
11/02/2009,19.21,95.16,96.82,57.08,51.16,358.04
12/02/2009,19.26,95.07,99.27,56.96,51.28,363.05
13/02/2009,19.09,93.84,99.16,56.81,51.09,357.68
17/02/2009,18.09,90.67,94.53,55.68,50.11,342.66
18/02/2009,18.12,91.51,94.37,56.41,50.95,353.11
19/02/2009,17.91,88.93,90.64,55.31,51.13,342.64
20/02/2009,18,88.79,91.2,54.57,50.25,346.45
23/02/2009,17.21,84.37,86.95,53.87,48.9,330.06
24/02/2009,17.17,86.4,90.25,54.76,49.77,345.45
25/02/2009,16.96,85.9,91.16,54.29,49.92,341.64
26/02/2009,16.42,88.97,89.19,52.2,48.97,337.18
27/02/2009,16.15,92.03,89.31,52.25,48.17,337.99
2/03/2009,15.79,89.05,87.94,51.85,46.87,327.16
3/03/2009,15.88,87.77,88.37,52.43,46.63,325.48
4/03/2009,16.12,89.49,91.17,53.15,47.31,318.92
5/03/2009,15.27,87.48,88.84,50.86,45.4,305.64
6/03/2009,15.28,85.81,85.3,52.12,45.71,308.57
9/03/2009,15.15,83.48,83.11,52.32,44.18,290.89
10/03/2009,16.48,87.25,88.63,52.6,45.17,308.17
11/03/2009,17.11,88.62,92.68,51.03,45.07,317.91
12/03/2009,17.01,90.4,96.35,52.17,45.78,323.53
13/03/2009,16.65,90.36,95.93,52.38,46.95,324.42
16/03/2009,16.25,91.22,95.42,51.69,47.82,319.69
17/03/2009,16.9,92.91,99.66,53.64,47.98,335.34
18/03/2009,16.96,91.95,101.52,55.42,48.02,333.1
19/03/2009,17.14,92.66,101.62,54.71,46.31,329.94
20/03/2009,17.06,92.51,101.59,53.2,45.59,330.16
23/03/2009,18.33,98.71,107.66,55.16,47.74,348.6
24/03/2009,17.93,98.3,106.5,53.56,47.07,347.16
25/03/2009,17.88,97.95,106.49,55.01,48.06,344.07
26/03/2009,18.83,98.78,109.87,56.06,48.76,353.29
27/03/2009,18.13,94.15,106.85,55.01,48.57,347.7
30/03/2009,17.48,94.52,104.49,53.92,47.28,342.69
31/03/2009,18.37,96.89,105.12,54.57,47.09,348.06
1/04/2009,19.31,97.61,108.69,55.24,48.21,354.09
2/04/2009,19.29,100.82,112.71,56.35,49.42,362.5
3/04/2009,18.75,102.22,115.99,56.64,49.63,369.78
6/04/2009,18.76,101.56,118.45,55.94,49.65,368.24
7/04/2009,18.76,98.75,115,55.4,48.68,358.65
8/04/2009,19.19,101.19,116.32,55.56,48.47,362
9/04/2009,19.67,101.7,119.57,56.67,49.19,372.5
10/04/2009,19.67,101.7,119.57,56.67,49.19,372.5
13/04/2009,19.59,99.95,120.22,56.11,48.04,378.11
14/04/2009,19.35,99.27,118.31,54.82,47.25,368.91
15/04/2009,18.83,98.85,117.64,53.95,48.75,379.5
16/04/2009,19.76,101.43,121.45,54.7,50.43,388.74
17/04/2009,19.2,101.27,123.42,56.09,51.66,392.24
20/04/2009,18.61,100.43,120.5,55.33,50.73,379.3
21/04/2009,18.97,102.31,121.76,55.63,51.37,381.47
22/04/2009,18.78,102.55,121.51,54.25,49.6,383.86
23/04/2009,18.92,101.42,125.4,55.3,49.32,384.69
24/04/2009,20.91,100.08,123.9,54.31,49.51,389.49
27/04/2009,20.4,99.95,124.73,54.49,49.97,385.95
28/04/2009,19.93,101.94,123.9,54.53,49.69,383.71
29/04/2009,20.25,104.04,125.14,54.41,50.42,391.47
30/04/2009,20.26,103.21,125.83,53.29,49.44,395.97
1/05/2009,20.24,104.61,127.24,52.4,49.5,393.69
4/05/2009,20.19,106.19,132.07,52.77,50.99,401.98
5/05/2009,19.79,105.85,132.71,53.16,49.79,402.99
6/05/2009,19.79,104.62,132.5,53.69,50.84,403.47
7/05/2009,19.32,102.59,129.06,53.39,51.34,396.61
8/05/2009,19.42,101.49,129.19,54.92,51.57,407.33
11/05/2009,19.32,102.9,129.57,54.4,50.37,407.98
12/05/2009,19.89,103.94,124.42,53.97,50.94,399.01
13/05/2009,19.75,102.26,119.49,53.49,50.96,389.54
14/05/2009,20.06,101.05,122.95,53.57,50.8,387.5
15/05/2009,20.22,101.37,122.42,53.46,50.67,390
18/05/2009,20.6,104.58,126.65,54.2,52.52,396.84
19/05/2009,20.31,105.51,127.45,53.87,52.95,398.88
20/05/2009,20.38,104.05,125.87,56.25,54.02,397.18
21/05/2009,19.82,102.82,124.18,55.69,53.02,396.5
22/05/2009,19.75,101.89,122.5,57.08,53.03,393.5
25/05/2009,,101.89,,57.08,53.03,
26/05/2009,20.34,105.02,130.78,58.84,53.78,404.36
27/05/2009,20.13,102.93,133.05,57.82,51.78,405.56
28/05/2009,20.45,104.69,135.07,58.13,52.59,410.4
29/05/2009,20.89,106.28,135.81,58.99,51.94,417.23
1/06/2009,21.4,108.37,139.35,59.85,53.36,426.56
2/06/2009,21.4,106.83,139.49,60.38,53.71,428.4
3/06/2009,21.73,106.49,140.95,60.99,53.81,431.65
4/06/2009,21.83,106.33,143.74,60.24,53.35,440.28
5/06/2009,22.14,107.24,144.67,59.87,53.18,444.32
8/06/2009,22.05,107.49,143.85,58.72,53.14,438.77
9/06/2009,22.08,108.14,142.72,59.08,52.41,435.62
10/06/2009,22.55,108.35,140.25,58.36,52.08,432.6
11/06/2009,22.83,109.4,139.95,57.67,52.01,429
12/06/2009,23.33,108.21,136.97,58.36,52.55,424.84
15/06/2009,23.42,107.62,136.09,57.78,51.33,416.77
16/06/2009,23.45,107.32,136.35,57.07,50.1,416
17/06/2009,23.68,107,135.58,57.37,50.01,415.16
