"Date" "AAPL" "MSFT"
"1" "2/01/1998" 4.06 16.39
"2" "5/01/1998" 3.97 16.3
"3" "6/01/1998" 4.73 16.39
"4" "7/01/1998" 4.38 16.2
"5" "8/01/1998" 4.55 16.31
"6" "9/01/1998" 4.55 15.88
"7" "12/01/1998" 4.56 16.19
"8" "13/01/1998" 4.88 16.52
"9" "14/01/1998" 4.94 16.39
"10" "15/01/1998" 4.8 16.54
"11" "16/01/1998" 4.7 16.91
"12" "20/01/1998" 4.78 17.23
"13" "21/01/1998" 4.72 17.12
"14" "22/01/1998" 4.81 17.33
"15" "23/01/1998" 4.88 17.28
"16" "26/01/1998" 4.86 17.72
"17" "27/01/1998" 4.78 18.15
"18" "28/01/1998" 4.8 18.62
"19" "29/01/1998" 4.62 18.52
"20" "30/01/1998" 4.58 18.65
"21" "2/02/1998" 4.42 19.36
"22" "3/02/1998" 4.58 19.48
"23" "4/02/1998" 4.56 19.6
"24" "5/02/1998" 4.58 19.43
"25" "6/02/1998" 4.62 19.77
"26" "9/02/1998" 4.8 19.65
"27" "10/02/1998" 4.86 19.91
"28" "11/02/1998" 4.75 19.87
"29" "12/02/1998" 4.84 19.84
"30" "13/02/1998" 4.88 19.69
"31" "17/02/1998" 4.91 19.3
"32" "18/02/1998" 5.12 19.33
"33" "19/02/1998" 5.11 19.36
"34" "20/02/1998" 5 19.39
"35" "23/02/1998" 5.31 20.41
"36" "24/02/1998" 5.33 20.53
"37" "25/02/1998" 5.58 21.23
"38" "26/02/1998" 5.88 21.38
"39" "27/02/1998" 5.91 21.19
"40" "2/03/1998" 5.69 20.84
"41" "3/03/1998" 5.78 21.12
"42" "4/03/1998" 6.11 20.58
"43" "5/03/1998" 6.02 20.02
"44" "6/03/1998" 6.11 20.64
"45" "9/03/1998" 5.69 19.9
"46" "10/03/1998" 6.02 20.38
"47" "11/03/1998" 6.53 20.17
"48" "12/03/1998" 6.75 20.47
"49" "13/03/1998" 6.78 20.59
"50" "16/03/1998" 6.67 20.5
"51" "17/03/1998" 6.59 20.09
"52" "18/03/1998" 6.73 20.44
"53" "19/03/1998" 6.69 20.5
"54" "20/03/1998" 6.59 20.47
"55" "23/03/1998" 6.53 20.97
"56" "24/03/1998" 7 21.23
"57" "25/03/1998" 6.79 22.2
"58" "26/03/1998" 6.64 22.06
"59" "27/03/1998" 6.73 21.95
"60" "30/03/1998" 6.88 22
"61" "31/03/1998" 6.88 22.38
"62" "1/04/1998" 6.86 22.59
"63" "2/04/1998" 6.83 22.83
"64" "3/04/1998" 6.77 23.25
"65" "6/04/1998" 6.56 22.48
"66" "7/04/1998" 6.38 21.81
"67" "8/04/1998" 6.25 22.23
"68" "9/04/1998" 6.41 22.25
"69" "13/04/1998" 6.61 22.16
"70" "14/04/1998" 6.73 22.11
"71" "15/04/1998" 6.86 22.84
"72" "16/04/1998" 7.16 22.92
"73" "17/04/1998" 6.98 23.03
"74" "20/04/1998" 7.25 23.66
"75" "21/04/1998" 7.25 23.75
"76" "22/04/1998" 6.88 24.69
"77" "23/04/1998" 6.92 23.62
"78" "24/04/1998" 6.98 23.03
"79" "27/04/1998" 6.94 22.58
"80" "28/04/1998" 6.73 22.47
"81" "29/04/1998" 6.75 22.62
"82" "30/04/1998" 6.84 22.53
"83" "1/05/1998" 7 22.41
"84" "4/05/1998" 7.27 22.02
"85" "5/05/1998" 7.42 21.94
"86" "6/05/1998" 7.58 21.59
"87" "7/05/1998" 7.55 20.84
"88" "8/05/1998" 7.61 21.44
"89" "11/05/1998" 7.73 21.05
"90" "12/05/1998" 7.53 21.42
"91" "13/05/1998" 7.61 21.73
"92" "14/05/1998" 7.52 22.23
"93" "15/05/1998" 7.39 22.36
"94" "18/05/1998" 7.12 21.52
"95" "19/05/1998" 7.34 21.65
"96" "20/05/1998" 7.39 21.44
"97" "21/05/1998" 7.22 21.59
"98" "22/05/1998" 6.97 21.39
"99" "26/05/1998" 6.67 20.91
"100" "27/05/1998" 6.69 21.5
"101" "28/05/1998" 6.86 21.58
"102" "29/05/1998" 6.66 21.2
"103" "1/06/1998" 6.56 20.94
"104" "2/06/1998" 6.72 21.38
"105" "3/06/1998" 6.58 21.08
"106" "4/06/1998" 6.7 21.52
"107" "5/06/1998" 6.72 21.56
"108" "8/06/1998" 6.81 21.42
"109" "9/06/1998" 7.06 21.77
"110" "10/06/1998" 7.02 21.5
"111" "11/06/1998" 6.95 21.33
"112" "12/06/1998" 7.03 21.44
"113" "15/06/1998" 6.88 21.48
"114" "16/06/1998" 7 22.47
"115" "17/06/1998" 7.03 22.77
"116" "18/06/1998" 6.83 22.8
"117" "19/06/1998" 6.77 23.67
"118" "22/06/1998" 6.84 23.95
"119" "23/06/1998" 6.95 25.19
"120" "24/06/1998" 7.06 26.23
"121" "25/06/1998" 7.14 25.39
"122" "26/06/1998" 7.05 26.11
"123" "29/06/1998" 7.17 26.86
"124" "30/06/1998" 7.17 27.09
"125" "1/07/1998" 7.48 27.34
"126" "2/07/1998" 7.25 26.81
"127" "6/07/1998" 7.59 26.95
"128" "7/07/1998" 7.62 26.98
"129" "8/07/1998" 8.14 27.47
"130" "9/07/1998" 7.92 27.75
"131" "10/07/1998" 8.02 28.3
"132" "13/07/1998" 8.48 29.39
"133" "14/07/1998" 8.36 29.12
"134" "15/07/1998" 8.61 29.34
"135" "16/07/1998" 9.38 29.34
"136" "17/07/1998" 9.22 29.48
"137" "20/07/1998" 9.06 29.25
"138" "21/07/1998" 8.91 28.2
"139" "22/07/1998" 8.75 29.19
"140" "23/07/1998" 8.73 28.25
"141" "24/07/1998" 8.67 28.45
"142" "27/07/1998" 8.61 29.19
"143" "28/07/1998" 8.41 28.06
"144" "29/07/1998" 8.78 27.67
"145" "30/07/1998" 9.12 28.36
"146" "31/07/1998" 8.66 27.48
"147" "3/08/1998" 8.78 27.11
"148" "4/08/1998" 8.55 26.12
"149" "5/08/1998" 9 26.08
"150" "6/08/1998" 9.22 26.72
"151" "7/08/1998" 9.12 26.47
"152" "10/08/1998" 9.48 26.11
"153" "11/08/1998" 9.75 25.86
"154" "12/08/1998" 10.02 26.27
"155" "13/08/1998" 9.86 25.98
"156" "14/08/1998" 10.12 26.06
"157" "17/08/1998" 10.48 26.83
"158" "18/08/1998" 10.64 27.81
"159" "19/08/1998" 10.25 27.64
"160" "20/08/1998" 10.16 28.14
"161" "21/08/1998" 10.75 27.66
"162" "24/08/1998" 10.3 27.59
"163" "25/08/1998" 10.2 28.2
"164" "26/08/1998" 10.09 28.14
"165" "27/08/1998" 9.38 27.31
"166" "28/08/1998" 8.55 26.31
"167" "31/08/1998" 7.8 23.98
"168" "1/09/1998" 8.53 25.31
"169" "2/09/1998" 8.89 25.14
"170" "3/09/1998" 8.66 24.81
"171" "4/09/1998" 8.78 24.16
"172" "8/09/1998" 9.56 25.49
"173" "9/09/1998" 9.34 25.56
"174" "10/09/1998" 9.53 25.19
"175" "11/09/1998" 9.41 26.06
"176" "14/09/1998" 9.3 26.5
"177" "15/09/1998" 9.55 27.08
"178" "16/09/1998" 9.33 27.05
"179" "17/09/1998" 9 26.23
"180" "18/09/1998" 9.19 26.34
"181" "21/09/1998" 9.23 26.97
"182" "22/09/1998" 9.25 27.3
"183" "23/09/1998" 9.58 28.41
"184" "24/09/1998" 9.62 27.53
"185" "25/09/1998" 9.69 28.27
"186" "28/09/1998" 9.77 27.83
"187" "29/09/1998" 9.88 28.22
"188" "30/09/1998" 9.53 27.52
"189" "1/10/1998" 8.92 26.02
"190" "2/10/1998" 8.77 26.03
"191" "5/10/1998" 8.05 25.3
"192" "6/10/1998" 8.14 24.41
"193" "7/10/1998" 7.98 23.53
"194" "8/10/1998" 7.7 22.8
"195" "9/10/1998" 8.78 24.22
"196" "12/10/1998" 9.36 24.94
"197" "13/10/1998" 9.69 24.11
"198" "14/10/1998" 9.34 25.05
"199" "15/10/1998" 9.16 26.36
"200" "16/10/1998" 9.17 26.27
"201" "19/10/1998" 9.38 25.73
"202" "20/10/1998" 9.02 25.06
"203" "21/10/1998" 9.28 26.61
"204" "22/10/1998" 9.19 27.5
"205" "23/10/1998" 8.88 26.59
"206" "26/10/1998" 9.36 26.77
"207" "27/10/1998" 8.81 26.36
"208" "28/10/1998" 9.2 26.42
"209" "29/10/1998" 9.11 26.66
"210" "30/10/1998" 9.28 26.47
"211" "2/11/1998" 9.41 26.45
"212" "3/11/1998" 9.45 26.3
"213" "4/11/1998" 9.67 26.38
"214" "5/11/1998" 9.55 26.59
"215" "6/11/1998" 9.52 27.33
"216" "9/11/1998" 9.16 27.67
"217" "10/11/1998" 8.78 28.02
"218" "11/11/1998" 8.39 27.77
"219" "12/11/1998" 8.5 27.19
"220" "13/11/1998" 8.92 27.5
"221" "16/11/1998" 9 27.2
"222" "17/11/1998" 8.7 27.97
"223" "18/11/1998" 8.86 27.44
"224" "19/11/1998" 8.94 27.94
"225" "20/11/1998" 8.83 28.41
"226" "23/11/1998" 9.06 29.8
"227" "24/11/1998" 8.98 30.42
"228" "25/11/1998" 8.78 31.06
"229" "27/11/1998" 8.77 32.02
"230" "30/11/1998" 7.98 30.5
"231" "1/12/1998" 8.53 32.38
"232" "2/12/1998" 9 31.69
"233" "3/12/1998" 8.42 30.53
"234" "4/12/1998" 8.19 31.84
"235" "7/12/1998" 8.44 33.39
"236" "8/12/1998" 8.02 32.8
"237" "9/12/1998" 8 33.41
"238" "10/12/1998" 8 32.89
"239" "11/12/1998" 8.44 33.5
"240" "14/12/1998" 8.12 31.98
"241" "15/12/1998" 8.39 32.97
"242" "16/12/1998" 8.2 33.44
"243" "17/12/1998" 8.36 33.59
"244" "18/12/1998" 8.8 34.45
"245" "21/12/1998" 8.77 35.11
"246" "22/12/1998" 9.5 34.61
"247" "23/12/1998" 9.95 35.89
"248" "24/12/1998" 9.81 35.44
"249" "28/12/1998" 10.22 35.59
"250" "29/12/1998" 10.2 35.12
"251" "30/12/1998" 10.02 34.75
"252" "31/12/1998" 10.23 34.67
"253" "4/01/1999" 10.31 35.25
"254" "5/01/1999" 10.83 36.62
"255" "6/01/1999" 10.44 37.81
"256" "7/01/1999" 11.25 37.62
"257" "8/01/1999" 11.25 37.47
"258" "11/01/1999" 11.47 36.88
"259" "12/01/1999" 11.53 35.55
"260" "13/01/1999" 11.62 35.95
"261" "14/01/1999" 10.34 35.44
"262" "15/01/1999" 10.33 37.44
"263" "19/01/1999" 10.22 38.91
"264" "20/01/1999" 10.14 40.66
"265" "21/01/1999" 9.7 39.58
"266" "22/01/1999" 9.69 39.06
"267" "25/01/1999" 9.84 40.47
"268" "26/01/1999" 10.12 42.89
"269" "27/01/1999" 10.03 42.16
"270" "28/01/1999" 10.22 43.5
"271" "29/01/1999" 10.3 43.75
"272" "1/02/1999" 10.23 43.23
"273" "2/02/1999" 9.8 41.91
"274" "3/02/1999" 10.05 41.7
"275" "4/02/1999" 9.47 39.77
"276" "5/02/1999" 9.08 40
"277" "8/02/1999" 9.44 41.31
"278" "9/02/1999" 9.3 40.02
"279" "10/02/1999" 9.58 40.16
"280" "11/02/1999" 9.91 40.69
"281" "12/02/1999" 9.42 39.44
"282" "16/02/1999" 9.58 39.06
"283" "17/02/1999" 9.25 37.5
"284" "18/02/1999" 9 36.44
"285" "19/02/1999" 9.3 36.94
"286" "22/02/1999" 9.61 37.2
"287" "23/02/1999" 9.61 38.86
"288" "24/02/1999" 9.36 38.22
"289" "25/02/1999" 9.23 38.38
"290" "26/02/1999" 8.7 37.53
"291" "1/03/1999" 8.44 37.94
"292" "2/03/1999" 8.66 37.14
"293" "3/03/1999" 8.55 37.41
"294" "4/03/1999" 8.36 38.06
"295" "5/03/1999" 8.3 38.73
"296" "8/03/1999" 8.59 39.75
"297" "9/03/1999" 8.53 40.45
"298" "10/03/1999" 8.14 40.34
"299" "11/03/1999" 8.05 40.36
"300" "12/03/1999" 8.3 40.05
"301" "15/03/1999" 8.52 41.47
"302" "16/03/1999" 8.88 42.27
"303" "17/03/1999" 8.52 41.78
"304" "18/03/1999" 8.88 43.11
"305" "19/03/1999" 8.38 42.8
"306" "22/03/1999" 8.77 43.2
"307" "23/03/1999" 8.25 41.64
"308" "24/03/1999" 8.42 42.81
"309" "25/03/1999" 8.45 44.98
"310" "26/03/1999" 8.31 44.53
"311" "29/03/1999" 8.84 46.19
"312" "30/03/1999" 8.97 46.5
"313" "31/03/1999" 8.98 44.81
"314" "1/04/1999" 9.02 46.34
"315" "5/04/1999" 9.27 47.47
"316" "6/04/1999" 9.5 47.03
"317" "7/04/1999" 9.28 46.66
"318" "8/04/1999" 9.22 47.28
"319" "9/04/1999" 9.19 47.12
"320" "12/04/1999" 9.06 46.5
"321" "13/04/1999" 8.66 45.06
"322" "14/04/1999" 8.88 42.94
"323" "15/04/1999" 8.94 44.44
"324" "16/04/1999" 8.86 43.12
"325" "19/04/1999" 8.47 40.5
"326" "20/04/1999" 8.52 41.56
"327" "21/04/1999" 8.59 41
"328" "22/04/1999" 9.09 42.47
"329" "23/04/1999" 9.8 43
"330" "26/04/1999" 10.23 44
"331" "27/04/1999" 11.44 42
"332" "28/04/1999" 11.02 41.06
"333" "29/04/1999" 10.75 41.03
"334" "30/04/1999" 11.5 40.66
"335" "3/05/1999" 12.39 39.94
"336" "4/05/1999" 11.62 39.03
"337" "5/05/1999" 11.75 39.56
"338" "6/05/1999" 11.12 38.97
"339" "7/05/1999" 11.47 39.53
"340" "10/05/1999" 11.31 39.84
"341" "11/05/1999" 11.19 39.94
"342" "12/05/1999" 11.62 40.25
"343" "13/05/1999" 11.55 39.56
"344" "14/05/1999" 11.09 38.44
"345" "17/05/1999" 11.09 39.56
"346" "18/05/1999" 11.31 39.34
"347" "19/05/1999" 11.3 39.66
"348" "20/05/1999" 10.62 39.22
"349" "21/05/1999" 10.98 38.78
"350" "24/05/1999" 10.48 38.62
"351" "25/05/1999" 10.38 38.12
"352" "26/05/1999" 11.02 39.25
"353" "27/05/1999" 10.88 39.19
"354" "28/05/1999" 11.02 40.34
"355" "1/06/1999" 11.2 39.25
"356" "2/06/1999" 11.64 39.22
"357" "3/06/1999" 11.86 38.19
"358" "4/06/1999" 12.03 39.78
"359" "7/06/1999" 12.23 40.12
"360" "8/06/1999" 11.92 39.69
"361" "9/06/1999" 12.11 41.16
"362" "10/06/1999" 12.03 39.94
"363" "11/06/1999" 11.61 39.06
"364" "14/06/1999" 11.36 38.78
"365" "15/06/1999" 11.52 38.84
"366" "16/06/1999" 11.98 40.5
"367" "17/06/1999" 11.59 41.44
"368" "18/06/1999" 11.78 42.5
"369" "21/06/1999" 11.62 44.47
"370" "22/06/1999" 11.34 43.25
"371" "23/06/1999" 10.92 43
"372" "24/06/1999" 10.58 42.31
"373" "25/06/1999" 10.55 42.47
"374" "28/06/1999" 10.64 43.38
"375" "29/06/1999" 11.34 44
"376" "30/06/1999" 11.58 45.09
"377" "1/07/1999" 11.33 45.59
"378" "2/07/1999" 11.58 46
"379" "6/07/1999" 11.84 44.78
"380" "7/07/1999" 12.47 46.16
"381" "8/07/1999" 13.62 46.28
"382" "9/07/1999" 13.91 46.62
"383" "12/07/1999" 13.62 47.09
"384" "13/07/1999" 13.42 46.81
"385" "14/07/1999" 13.98 47.47
"386" "15/07/1999" 13.31 47.19
"387" "16/07/1999" 13.27 49.72
"388" "19/07/1999" 13.61 49.19
"389" "20/07/1999" 13.22 46.66
"390" "21/07/1999" 13.52 47.34
"391" "22/07/1999" 13.09 45.53
"392" "23/07/1999" 13.33 45.12
"393" "26/07/1999" 12.73 43.81
"394" "27/07/1999" 13.42 44.41
"395" "28/07/1999" 13.59 45
"396" "29/07/1999" 13.47 43.47
"397" "30/07/1999" 13.92 42.91
"398" "2/08/1999" 13.94 42.41
"399" "3/08/1999" 13.81 42.38
"400" "4/08/1999" 13.45 42.47
"401" "5/08/1999" 13.69 42.88
"402" "6/08/1999" 13.53 42.56
"403" "9/08/1999" 13.61 41.91
"404" "10/08/1999" 13.84 41.47
"405" "11/08/1999" 14.92 42.09
"406" "12/08/1999" 15 40.88
"407" "13/08/1999" 15.02 42.34
"408" "16/08/1999" 15.12 42.16
"409" "17/08/1999" 15.08 42.28
"410" "18/08/1999" 15.03 42.5
"411" "19/08/1999" 14.69 41.91
"412" "20/08/1999" 14.8 41.69
"413" "23/08/1999" 15.19 43.22
"414" "24/08/1999" 15.09 46.09
"415" "25/08/1999" 15.34 47.66
"416" "26/08/1999" 15.53 47.31
"417" "27/08/1999" 16.19 46.62
"418" "30/08/1999" 15.52 46.12
"419" "31/08/1999" 16.31 46.28
"420" "1/09/1999" 17.16 46.19
"421" "2/09/1999" 17.64 45.91
"422" "3/09/1999" 18.38 47.94
"423" "7/09/1999" 19.09 47.12
"424" "8/09/1999" 18.62 46.12
"425" "9/09/1999" 18.89 47.03
"426" "10/09/1999" 19.36 47.5
"427" "13/09/1999" 18.75 46.94
"428" "14/09/1999" 19.45 47.53
"429" "15/09/1999" 18.84 46.31
"430" "16/09/1999" 19.2 46.88
"431" "17/09/1999" 19.23 48.22
"432" "20/09/1999" 19.77 48.78
"433" "21/09/1999" 17.31 47.31
"434" "22/09/1999" 17.58 48.03
"435" "23/09/1999" 15.83 45.59
"436" "24/09/1999" 16.23 45.47
"437" "27/09/1999" 15.33 45.72
"438" "28/09/1999" 14.91 46.06
"439" "29/09/1999" 14.77 44.75
"440" "30/09/1999" 15.83 45.28
"441" "1/10/1999" 15.43 44.99
"442" "4/10/1999" 16.14 46.28
"443" "5/10/1999" 16.98 45.91
"444" "6/10/1999" 16.8 46.84
"445" "7/10/1999" 16.59 46.88
"446" "8/10/1999" 16.39 47.47
"447" "11/10/1999" 16.67 47.16
"448" "12/10/1999" 16.92 46.28
"449" "13/10/1999" 16.01 45.53
"450" "14/10/1999" 18.3 45.34
"451" "15/10/1999" 18.64 44.03
"452" "18/10/1999" 18.31 43.94
"453" "19/10/1999" 17.12 43.16
"454" "20/10/1999" 18.78 46.12
"455" "21/10/1999" 19.03 46.53
"456" "22/10/1999" 18.48 46.34
"457" "25/10/1999" 18.62 46.22
"458" "26/10/1999" 18.77 46.19
"459" "27/10/1999" 19.09 45.44
"460" "28/10/1999" 19.47 44.94
"461" "29/10/1999" 20.03 46.28
"462" "1/11/1999" 19.41 46.19
"463" "2/11/1999" 20.06 46.25
"464" "3/11/1999" 20.36 46.03
"465" "4/11/1999" 20.92 45.88
"466" "5/11/1999" 22.06 45.81
"467" "8/11/1999" 24.08 45
"468" "9/11/1999" 22.41 44.41
"469" "10/11/1999" 22.8 43.53
"470" "11/11/1999" 23.05 44.81
"471" "12/11/1999" 22.66 44.59
"472" "15/11/1999" 22.36 43.53
"473" "16/11/1999" 22.81 43.66
"474" "17/11/1999" 22.59 42.53
"475" "18/11/1999" 22.39 42.47
"476" "19/11/1999" 23.09 43
"477" "22/11/1999" 22.59 45.09
"478" "23/11/1999" 23.25 45.19
"479" "24/11/1999" 23.66 45.81
"480" "26/11/1999" 23.75 46
"481" "29/11/1999" 24 45.28
"482" "30/11/1999" 24.82 45.34
"483" "1/12/1999" 25.77 46.59
"484" "2/12/1999" 27.55 47.41
"485" "3/12/1999" 28.75 48.06
"486" "6/12/1999" 29.09 47.66
"487" "7/12/1999" 29.5 46.5
"488" "8/12/1999" 27.5 45.91
"489" "9/12/1999" 26.3 46.41
"490" "10/12/1999" 25.75 46.91
"491" "13/12/1999" 24.75 48.31
"492" "14/12/1999" 23.72 49.34
"493" "15/12/1999" 24.25 54.22
"494" "16/12/1999" 24.58 56.84
"495" "17/12/1999" 25 57.62
"496" "20/12/1999" 24.5 56.38
"497" "21/12/1999" 25.62 57.94
"498" "22/12/1999" 24.98 58.78
"499" "23/12/1999" 25.88 58.72
"500" "27/12/1999" 24.83 59.56
"501" "28/12/1999" 24.55 58.75
"502" "29/12/1999" 24.2 58.84
"503" "30/12/1999" 25.08 58.81
"504" "31/12/1999" 25.7 58.38
"505" "3/01/2000" 27.97 58.34
"506" "4/01/2000" 25.62 56.31
"507" "5/01/2000" 26 56.91
"508" "6/01/2000" 23.75 55
"509" "7/01/2000" 24.75 55.72
"510" "10/01/2000" 24.44 56.12
"511" "11/01/2000" 23.19 54.69
"512" "12/01/2000" 21.8 52.91
"513" "13/01/2000" 24.19 53.91
"514" "14/01/2000" 25.11 56.12
"515" "18/01/2000" 25.98 57.66
"516" "19/01/2000" 26.64 53.5
"517" "20/01/2000" 28.38 53
"518" "21/01/2000" 27.83 51.88
"519" "24/01/2000" 26.56 50.62
"520" "25/01/2000" 28.06 51.41
"521" "26/01/2000" 27.55 49.69
"522" "27/01/2000" 27.5 49.38
"523" "28/01/2000" 25.41 49.12
"524" "31/01/2000" 25.94 48.94
"525" "1/02/2000" 25.06 51.47
"526" "2/02/2000" 24.7 50.41
"527" "3/02/2000" 25.83 51.81
"528" "4/02/2000" 27 53.28
"529" "7/02/2000" 28.52 53.31
"530" "8/02/2000" 28.72 54.97
"531" "9/02/2000" 28.16 52
"532" "10/02/2000" 28.38 53
"533" "11/02/2000" 27.19 49.97
"534" "14/02/2000" 28.95 49.81
"535" "15/02/2000" 29.75 49.28
"536" "16/02/2000" 28.53 48.81
"537" "17/02/2000" 28.72 49.81
"538" "18/02/2000" 27.81 47.53
"539" "22/02/2000" 28.45 46.91
"540" "23/02/2000" 29.06 47.12
"541" "24/02/2000" 28.8 47.38
"542" "25/02/2000" 27.59 45.66
"543" "28/02/2000" 28.31 45.78
"544" "29/02/2000" 28.66 44.69
"545" "1/03/2000" 32.58 45.41
"546" "2/03/2000" 30.5 46.69
"547" "3/03/2000" 32 48.06
"548" "6/03/2000" 31.42 45.31
"549" "7/03/2000" 30.72 46.44
"550" "8/03/2000" 30.5 47.78
"551" "9/03/2000" 30.56 50
"552" "10/03/2000" 31.44 50.5
"553" "13/03/2000" 30.33 49
"554" "14/03/2000" 28.56 47.56
"555" "15/03/2000" 29.06 47.69
"556" "16/03/2000" 30.39 47.69
"557" "17/03/2000" 31.25 49.69
"558" "20/03/2000" 30.75 48.69
"559" "21/03/2000" 33.73 51.38
"560" "22/03/2000" 36.05 51.62
"561" "23/03/2000" 35.33 55.94
"562" "24/03/2000" 34.67 55.84
"563" "27/03/2000" 34.89 52.03
"564" "28/03/2000" 34.78 52.16
"565" "29/03/2000" 33.98 53.59
"566" "30/03/2000" 31.44 51.69
"567" "31/03/2000" 33.95 53.12
"568" "3/04/2000" 33.33 45.44
"569" "4/04/2000" 31.83 44.28
"570" "5/04/2000" 32.59 43.19
"571" "6/04/2000" 31.3 43
"572" "7/04/2000" 32.94 44.53
"573" "10/04/2000" 31.25 43.03
"574" "11/04/2000" 29.86 41.94
"575" "12/04/2000" 27.31 39.69
"576" "13/04/2000" 28.45 39.62
"577" "14/04/2000" 27.97 37.06
"578" "17/04/2000" 30.97 37.94
"579" "18/04/2000" 31.72 40.28
"580" "19/04/2000" 30.28 39.34
"581" "20/04/2000" 29.72 39.47
"582" "24/04/2000" 30.12 33.31
"583" "25/04/2000" 32.08 34.69
"584" "26/04/2000" 30.33 34
"585" "27/04/2000" 31.69 34.91
"586" "28/04/2000" 31.02 34.88
"587" "1/05/2000" 31.08 36.72
"588" "2/05/2000" 29.47 34.94
"589" "3/05/2000" 28.77 35.28
"590" "4/05/2000" 27.67 35.22
"591" "5/05/2000" 28.28 35.56
"592" "8/05/2000" 27.53 34.91
"593" "9/05/2000" 26.36 33.91
"594" "10/05/2000" 24.83 33.09
"595" "11/05/2000" 25.7 33.94
"596" "12/05/2000" 26.91 34.41
"597" "15/05/2000" 25.25 34.69
"598" "16/05/2000" 26.42 34.75
"599" "17/05/2000" 25.34 33.84
"600" "18/05/2000" 25.19 33.09
"601" "19/05/2000" 23.5 32.53
"602" "22/05/2000" 22.48 32.09
"603" "23/05/2000" 21.45 31.59
"604" "24/05/2000" 21.92 32.78
"605" "25/05/2000" 21.82 30.75
"606" "26/05/2000" 21.59 30.72
"607" "30/05/2000" 21.89 31.69
"608" "31/05/2000" 21 31.28
"609" "1/06/2000" 22.28 32.28
"610" "2/06/2000" 23.14 33.16
"611" "5/06/2000" 22.83 33.44
"612" "6/06/2000" 23.22 34.81
"613" "7/06/2000" 24.14 35.25
"614" "8/06/2000" 23.7 34.41
"615" "9/06/2000" 23.94 34.41
"616" "12/06/2000" 22.8 33.44
"617" "13/06/2000" 23.62 33.94
"618" "14/06/2000" 22.61 35.25
"619" "15/06/2000" 23.09 36.19
"620" "16/06/2000" 22.8 36.28
"621" "19/06/2000" 24.16 36.84
"622" "20/06/2000" 25.31 37.47
"623" "21/06/2000" 27.81 40.34
"624" "22/06/2000" 26.88 39.94
"625" "23/06/2000" 25.84 38.84
"626" "26/06/2000" 27.06 39.75
"627" "27/06/2000" 25.88 39.41
"628" "28/06/2000" 27.22 39.47
"629" "29/06/2000" 25.62 38.59
"630" "30/06/2000" 26.19 40
"631" "3/07/2000" 26.69 40
"632" "5/07/2000" 25.81 39.25
"633" "6/07/2000" 25.91 40.47
"634" "7/07/2000" 27.22 41
"635" "10/07/2000" 28.56 39.72
"636" "11/07/2000" 28.47 39.56
"637" "12/07/2000" 29.44 40.16
"638" "13/07/2000" 28.25 39.97
"639" "14/07/2000" 28.84 39.47
"640" "17/07/2000" 29.16 39.09
"641" "18/07/2000" 28.62 39.25
"642" "19/07/2000" 26.34 36.56
"643" "20/07/2000" 27.56 37.41
"644" "21/07/2000" 26.78 36.16
"645" "24/07/2000" 24.34 35.28
"646" "25/07/2000" 25.03 34.5
"647" "26/07/2000" 25.03 33.91
"648" "27/07/2000" 26 34.69
"649" "28/07/2000" 24.16 34.84
"650" "31/07/2000" 25.41 34.91
"651" "1/08/2000" 24.66 34.34
"652" "2/08/2000" 23.62 34.69
"653" "3/08/2000" 24 35.12
"654" "4/08/2000" 23.69 34.56
"655" "7/08/2000" 23.97 35
"656" "8/08/2000" 23.38 37.06
"657" "9/08/2000" 23.75 37.12
"658" "10/08/2000" 23.78 36.31
"659" "11/08/2000" 23.84 36.22
"660" "14/08/2000" 23.53 36.09
"661" "15/08/2000" 23.34 35.81
"662" "16/08/2000" 24.25 35.5
"663" "17/08/2000" 25.72 35.78
"664" "18/08/2000" 25 35.5
"665" "21/08/2000" 25.25 35.31
"666" "22/08/2000" 25.84 35.62
"667" "23/08/2000" 27.16 35.38
"668" "24/08/2000" 28.05 35.56
"669" "25/08/2000" 28.41 35.31
"670" "28/08/2000" 29.03 35.66
"671" "29/08/2000" 29.59 35.47
"672" "30/08/2000" 29.75 35
"673" "31/08/2000" 30.47 34.91
"674" "1/09/2000" 31.72 35.09
"675" "5/09/2000" 31.22 35.06
"676" "6/09/2000" 29.22 34.72
"677" "7/09/2000" 31 35.03
"678" "8/09/2000" 29.44 34.66
"679" "11/09/2000" 29.22 34.41
"680" "12/09/2000" 28.88 34.06
"681" "13/09/2000" 29 34.12
"682" "14/09/2000" 28.43 32.91
"683" "15/09/2000" 27.62 32.09
"684" "18/09/2000" 30.33 31.5
"685" "19/09/2000" 29.97 32.5
"686" "20/09/2000" 30.52 32.12
"687" "21/09/2000" 28.34 32.09
"688" "22/09/2000" 26.09 31.62
"689" "25/09/2000" 26.75 30.62
"690" "26/09/2000" 25.72 31.34
"691" "27/09/2000" 24.47 30.31
"692" "28/09/2000" 26.75 30.66
"693" "29/09/2000" 12.88 30.16
"694" "2/10/2000" 12.12 29.56
"695" "3/10/2000" 11.16 28.28
"696" "4/10/2000" 11.81 27.72
"697" "5/10/2000" 11.03 27.69
"698" "6/10/2000" 11.09 27.78
"699" "9/10/2000" 10.88 27.09
"700" "10/10/2000" 10.44 27.28
"701" "11/10/2000" 9.81 27.88
"702" "12/10/2000" 10 27.19
"703" "13/10/2000" 11.03 26.88
"704" "16/10/2000" 10.75 25.19
